Date,Ridge Simulated 00881 TW (Original),Ridge Simulated 00881 TW (Bootstrap),Top 10 TW,Actual 00881 TW
2012-09-20,109.86339365210085,110.88978319034133,108.42378780378901,
2012-09-21,110.0122415453915,111.04202875269944,108.5772392428218,
2012-09-24,111.55804611074458,112.6092905186383,110.1910023927658,
2012-09-25,111.1185416878907,112.16559639554904,109.7293529942647,
2012-09-26,110.610124887324,111.65209213398096,109.1958014524599,
2012-09-27,111.2780604267456,112.33017970629734,109.89192974711929,
2012-09-28,111.82889148599901,112.88967139944543,110.46580555522489,
2012-10-01,111.4412918369062,112.49853350882435,110.05838979166668,
2012-10-02,112.24738139856414,113.31663366868439,110.89927027741288,
2012-10-03,111.73047652574408,112.79449337014256,110.3565551329336,
2012-10-04,110.93519646907286,111.99034253481908,109.5230200213934,
2012-10-05,111.31974007059576,112.38140120749571,109.9228955191875,
2012-10-08,110.94077770978352,111.99898669767192,109.5246652409237,
2012-10-09,109.20663174202245,110.24370880389903,107.7109241865677,
2012-10-11,107.70993904589781,108.7290170160931,106.14666932901451,
2012-10-12,107.68655179655488,108.70677724502278,106.12023948468241,
2012-10-15,107.25396182510936,108.27001307712636,105.6669477537403,
2012-10-16,108.31300875560264,109.34430230519581,106.76985530944478,
2012-10-17,107.94512225788367,108.97307361994626,106.38392450953911,
2012-10-18,108.26038489593577,109.29390995906468,106.7108557389001,
2012-10-19,106.83474544283473,107.8511099090869,105.2216899121532,
2012-10-22,106.69546679929746,107.71145366586295,105.0744574469264,
2012-10-23,106.44878186259481,107.46298604261642,104.8152715597574,
2012-10-24,106.50419875682265,107.52056156143101,104.8710371376641,
2012-10-25,105.92573381053217,106.93597108856248,104.26610597731928,
2012-10-26,106.28540465758508,107.3017741145355,104.638962439663,
2012-10-29,106.79776116500264,107.8222792372128,105.1710595917631,
2012-10-30,107.07624704936103,108.1058624166701,105.459409452768,
2012-10-31,107.09684962963813,108.12817913847535,105.4788754546402,
2012-11-01,107.89037604877166,108.93360806614147,106.3044422526367,
2012-11-02,108.58505725190287,109.638926046343,107.02718536721912,
2012-11-05,108.17667897286742,109.22660583031205,106.5990442368483,
2012-11-06,108.23650329675898,109.28868060024051,106.65941856041621,
2012-11-07,109.84033891485412,110.91528216032592,108.33132257357401,
2012-11-08,109.6339083221767,110.70758231657413,108.11372021939249,
2012-11-09,110.60578593582204,111.69390946806348,109.1265632896085,
2012-11-12,110.2579453815826,111.34290913422329,108.76118108782839,
2012-11-13,108.88461391065466,109.95272126726957,107.3254373647463,
2012-11-14,109.26654967849956,110.34122516694589,107.721986456609,
2012-11-15,109.27031389959794,110.3465127145612,107.7238555526682,
2012-11-16,108.79674986019592,109.86808563651648,107.2275982948027,
2012-11-19,108.72498287310329,109.79682476979289,107.1506665596829,
2012-11-20,108.5931273737739,109.66466885190032,107.0110502976552,
2012-11-21,108.09234121073754,109.15863726171288,106.4866233928949,
2012-11-22,109.20631652923728,110.28902067208213,107.6467692102777,
2012-11-23,112.4326859745662,113.56043319277404,111.0145396982835,
2012-11-26,113.0921023159037,114.23032018404089,111.701845289097,
2012-11-27,113.43451710950603,114.5789197811202,112.05779489093459,
2012-11-28,113.22460878251792,114.36768110565237,111.83613415938352,
2012-11-29,113.87901348409761,115.03254189284308,112.51842531984619,
2012-11-30,115.25629399636885,116.43021301877559,113.9574710448918,
2012-12-03,115.65605244976386,116.8370147886733,114.37378438655202,
2012-12-04,115.2737031697308,116.45096992848795,113.9713361182009,
2012-12-05,115.58552107041614,116.76863210481376,114.2955706086904,
2012-12-06,115.30877798707593,116.48963671482309,114.0036911021687,
2012-12-07,115.97873427268,117.17038728461296,114.7028767984827,
2012-12-10,114.62640646131422,115.80096982181438,113.28522824672372,
2012-12-11,115.8534306964864,117.04647955970651,114.5672992419832,
2012-12-12,116.98086104773813,118.1910929117885,115.745789808918,
2012-12-13,117.69950937430241,118.92130567667157,116.4965029289057,
2012-12-14,116.81983598957058,118.03098570884067,115.572698407659,
2012-12-17,115.91744390046938,117.11763133598548,114.62555195722119,
2012-12-18,115.71670106209355,116.915663459635,114.41321572283229,
2012-12-19,115.44254332625543,116.63925647681086,114.1240703668711,
2012-12-20,114.49436660485605,115.67946487735519,113.12977068621359,
2012-12-21,113.800922192208,114.97793967391078,112.4023462061602,
2012-12-24,113.19662268129676,114.36679135374497,111.7683942815019,
2012-12-25,113.48885721769446,114.66460943528409,112.0717615822689,
2012-12-26,113.47635283346611,114.65346193989573,112.05654582366591,
2012-12-27,113.53079366909644,114.7101908247944,112.1113186957638,
2012-12-28,114.19760579838085,115.3878289022775,112.8064137550731,
2013-01-02,115.5862622942446,116.79744505652137,114.2570155733529,
2013-01-03,116.59115717960707,117.81800227280736,115.3067329061053,
2013-01-04,115.5304256293868,116.74394326630333,114.1942145136678,
2013-01-07,114.28641851527202,115.48404696196602,112.8906625057265,
2013-01-08,113.73651277595793,114.92797803595596,112.3135174218181,
2013-01-09,114.29225081452526,115.49304440521837,112.8924445402668,
2013-01-10,115.00032343554263,116.21261279753703,113.6308663177186,
2013-01-11,115.05220697473308,116.26677838483789,113.6829686603015,
2013-01-14,114.97803225346547,116.19311015835012,113.6032032127767,
2013-01-15,114.10416575532753,115.30847739067842,112.68714692701532,
2013-01-16,113.68949230005579,114.88950096376823,112.2514812004332,
2013-01-17,113.52387476737249,114.72308302739687,112.0762229750701,
2013-01-18,115.247905619585,116.47300771931228,113.8768130807172,
2013-01-21,115.06952713982157,116.29365673287104,113.6880439352227,
2013-01-22,115.3524510162883,116.58214593388108,113.9818232287642,
2013-01-23,114.44906493588354,115.66749928588216,113.03482281772091,
2013-01-24,113.93394536720909,115.14661981659742,112.4941214028772,
2013-01-25,113.788996942722,115.00115279440803,112.34046040255139,
2013-01-28,114.90742985783346,116.1370150972435,113.50764547749802,
2013-01-29,115.83961451528377,117.08403959038675,114.4805760745057,
2013-01-30,116.27922787423441,117.53149837606675,114.9383908919601,
2013-01-31,116.04977252892587,117.30032905705123,114.6960869614682,
2013-02-01,115.67519553562151,116.92195704932749,114.3019971336632,
2013-02-04,116.6345328131273,117.89660661737122,115.3036361466653,
2013-02-05,116.47042155233144,117.73171256684205,115.1296787025345,
2013-02-06,117.68000021684321,118.96026792399003,116.393685718374,
2013-02-18,118.60767028614083,119.90291701844984,117.3630613303112,
2013-02-19,118.62487354462827,119.92196971090246,117.3788391030413,
2013-02-20,119.83534777171221,121.1515901058755,118.64502536742609,
2013-02-21,118.72220517947527,120.02391361662994,117.4763122906201,
2013-02-22,117.7101091352614,118.99875312298775,116.4140838889173,
2013-02-25,117.81417105733314,119.10591159835803,116.5208167929315,
2013-02-26,116.51443531898818,117.78893679219216,115.15812385847282,
2013-02-27,117.36890276607977,118.65736100031575,116.05019699690811,
2013-03-01,118.22807383047436,119.53060243695937,116.9475440790426,
2013-03-04,116.72619462735918,118.0084862247619,115.3730987331708,
2013-03-05,118.2456035093312,119.55157891698344,116.96142907438201,
2013-03-06,118.18228223393852,119.48892996525974,116.8928843946476,
2013-03-07,117.14044056089139,118.43349012081264,115.7999822911616,
2013-03-08,117.48253515880154,118.78215555625897,116.1558254193772,
2013-03-11,117.04623896300556,118.3410758782893,115.6969694677712,
2013-03-12,117.22414031940404,118.52315577124735,115.8809362426971,
2013-03-13,118.34195018358835,119.65891361743468,117.0488974576981,
2013-03-14,118.39621162145428,119.7155685527859,117.10347836765,
2013-03-15,117.83746033372995,119.15021401224242,116.5162367562983,
2013-03-18,115.86371354112947,117.14913572850509,114.44887948473131,
2013-03-19,115.9292663150786,117.21721192602668,114.5152446920798,
2013-03-20,115.11385323055126,116.39142597108648,113.660494038266,
2013-03-21,114.87757267918104,116.15324064016686,113.4113467987898,
2013-03-22,114.76249052656242,116.03802362108166,113.2889009369458,
2013-03-25,115.84888578286832,117.14190967755755,114.4224332463583,
2013-03-26,116.1549737953437,117.45406367199278,114.7403314856073,
2013-03-27,117.57155165325872,118.89310201779023,116.22011320845908,
2013-03-28,117.11490872159746,118.43129856195364,115.7400607209415,
2013-03-29,117.70823504500014,119.0349825274857,116.3587125731236,
2013-04-01,117.98677456786699,119.31923876165551,116.6480131956937,
2013-04-02,118.13190090354225,119.46811144597245,116.79768828161,
2013-04-03,118.89658928817948,120.2457625482855,117.5960288273227,
2013-04-08,116.81605431266763,118.13591636676746,115.4163644537269,
2013-04-09,116.00843986854935,117.31790223935468,114.56956347373219,
2013-04-10,116.59347366189098,117.91318400391921,115.17914861697508,
2013-04-11,118.29566326088417,119.64229003405514,116.95793129157359,
2013-04-12,117.4312186547577,118.76655000668161,116.0510626405497,
2013-04-15,116.43182016544048,117.75384623186322,115.0034908067274,
2013-04-16,116.69595251319214,118.02348664740445,115.2775132581785,
2013-04-17,116.63376704453331,117.96194898914938,115.21027539639861,
2013-04-18,116.33642299016071,117.66174125339184,114.89714359238138,
2013-04-19,119.99842150004069,121.38020755350523,118.72739542122459,
2013-04-22,120.54096237938982,121.93254334262153,119.29349757582779,
2013-04-23,119.5002857092087,120.8778078813229,118.20114499132679,
2013-04-24,119.90762644391882,121.29290396920793,118.6254855147979,
2013-04-25,120.26853263461842,121.66087992135488,119.00125173649869,
2013-04-26,120.68517023053211,122.08544429044692,119.43546159889368,
2013-04-29,121.25413378085807,122.66466052863285,120.02937701345991,
2013-04-30,121.94935034042757,123.37207319385195,120.75578661821599,
2013-05-02,122.660659649405,124.09585663548026,121.4992884481587,
2013-05-03,123.08012072090202,124.52337167553962,121.9368826889027,
2013-05-06,124.1105096628943,125.57117323335349,123.0155426517646,
2013-05-07,124.1522695102814,125.61524891500142,123.05701150458582,
2013-05-08,125.75576725164142,127.24503984156432,124.73791965244921,
2013-05-09,125.81313141560135,127.30498540461967,124.795774533145,
2013-05-10,125.40745146219803,126.8947585053736,124.36741369332572,
2013-05-13,125.68299850202796,127.17624542602368,124.6543530625045,
2013-05-14,125.97856151689477,127.4780668927478,124.9623386667158,
2013-05-15,126.0287887581693,127.53077184937366,125.0126959039052,
2013-05-16,127.23640697470407,128.75878676958197,126.27884292943638,
2013-05-17,127.85690867702024,129.39063708625298,126.9284946452987,
2013-05-20,127.99786724381497,129.53551391778825,127.0742198384353,
2013-05-21,127.4125446209398,128.94281825265273,126.4566711427761,
2013-05-22,127.20646366355992,128.7352533402068,126.2377251212663,
2013-05-23,124.09871131046117,125.58098586491381,122.9725908157626,
2013-05-24,124.50621792606738,125.99648354111896,123.3977876302533,
2013-05-27,125.62383142571258,127.13313667833646,124.5684053054396,
2013-05-28,124.53176443426284,126.0257907307081,123.4198734230517,
2013-05-29,125.39158178049095,126.90066506861501,124.3198457474417,
2013-05-30,124.87305458275753,126.37575658119486,123.7732689717871,
2013-05-31,125.02765960401759,126.53445769313328,123.9331449825599,
2013-06-03,123.67260413026646,125.15998168649605,122.50920856166489,
2013-06-04,124.87320041819288,126.38096586764024,123.7663222885313,
2013-06-05,124.43900405153676,125.94167692991466,123.30839901722219,
2013-06-06,123.42417881093664,124.91269435430937,122.24167620104839,
2013-06-07,123.75560842163722,125.2509654091849,122.5868846583475,
2013-06-10,124.7375081036427,126.24989727284073,123.6144870508863,
2013-06-11,123.6519105635167,125.14898963937324,122.47345482259068,
2013-06-13,120.76802922281955,122.22175648194127,119.4491693233962,
2013-06-14,120.86468520815944,122.32155040900862,119.5480986852904,
2013-06-17,121.19568206565401,122.65934524578608,119.8924455091346,
2013-06-18,121.62216222646491,123.09412837677141,120.3368529233798,
2013-06-19,121.36527414246356,122.83486444525167,120.0654788315781,
2013-06-20,119.52703400026692,120.96953593291143,118.13876525272711,
2013-06-21,117.7842611052359,119.20121063109046,116.31366959655772,
2013-06-24,115.719469455714,117.10591359077982,114.1538878735265,
2013-06-25,115.24835019390609,116.62904601931838,113.6597442311155,
2013-06-26,116.90583891052368,118.31386780423898,115.38887163375759,
2013-06-27,119.23807333133895,120.68412340169985,117.8251502005269,
2013-06-28,123.16663631895248,124.67609957343974,121.93666520692278,
2013-07-01,122.09907548183708,123.59334972646023,120.8156932412319,
2013-07-02,122.8379897720816,124.34558550338308,121.5875766508228,
2013-07-03,120.81196027391286,122.28922403452955,119.4631885555309,
2013-07-04,121.1975064303937,122.6824866274979,119.8645577929691,
2013-07-05,123.471556153299,124.99417764264228,122.24459780141422,
2013-07-08,121.56129402086829,123.05530416062102,120.2409016232853,
2013-07-09,122.16138757667517,123.66654937734461,120.8671038382083,
2013-07-10,121.9430533792107,123.44640220046547,120.63610625377,
2013-07-11,123.98621081573728,125.52370362812243,122.7747272055652,
2013-07-12,124.37404131162144,125.91939696378505,123.178996045876,
2013-07-15,124.6890773867034,126.24114727919947,123.506985183486,
2013-07-16,123.42760439286462,124.96120504972819,122.1821740414428,
2013-07-17,123.10597573393484,124.63610883630652,121.84279546895928,
2013-07-18,120.92163953373588,122.41860698680995,119.5528654455902,
2013-07-19,117.22533546623308,118.66526912927218,115.6851525604353,
2013-07-22,117.25617275623846,118.69817870317894,115.7151589346663,
2013-07-23,120.12620198144394,121.61539105751812,118.7136139444884,
2013-07-24,121.02137453491311,122.52647162611736,119.6481114857808,
2013-07-25,121.60413315101464,123.12018567337076,120.25586784428901,
2013-07-26,122.2002482885044,123.72749610384437,120.8777601316865,
2013-07-29,120.34572102133012,121.84491385724712,118.93420288847709,
2013-07-30,121.77146980059,123.29513789321757,120.4241631582018,
2013-07-31,122.38144595710648,123.9165616875096,121.0605830152718,
2013-08-01,120.99368620020599,122.50815308396557,119.6054080176584,
2013-08-02,121.04272504755926,122.5596151601525,119.6544427896993,
2013-08-05,120.76896910566622,122.28309453254629,119.3656762471776,
2013-08-06,119.18845777141993,120.67882975381336,117.7102082343805,
2013-08-07,117.56180018833957,119.02771168251806,116.0078798391923,
2013-08-08,117.00060248844333,118.4591191068169,115.4194646027594,
2013-08-09,116.35579132852814,117.80557001410801,114.7439391514067,
2013-08-12,116.31239327579385,117.7630499322222,114.6964372005476,
2013-08-13,118.81276235827252,120.30514055925477,117.306210968195,
2013-08-14,118.21974943881229,119.70418630482602,116.6842047740849,
2013-08-15,116.68801110453362,118.14941358443613,115.0820170827753,
2013-08-16,117.04312374143235,118.51181261850027,115.45062848036261,
2013-08-19,116.70637711893481,118.1712294859184,115.0967922257827,
2013-08-20,115.84393187902495,117.29648824830197,114.1943206415524,
2013-08-22,115.99674749919429,117.45332834948363,114.35162342982909,
2013-08-23,117.74124854924747,119.22753860504646,116.1709236828329,
2013-08-26,117.69855480517732,119.18574608288041,116.1241064293443,
2013-08-27,117.15541026839192,118.63540698019573,115.55463513095738,
2013-08-28,117.8616626588784,119.3546783621737,116.2900396090811,
2013-08-29,119.24395621345082,120.76100874031343,117.73221330711698,
2013-08-30,120.64154093558635,122.18297407827833,119.1913093193708,
2013-09-02,121.01838612678478,122.56760462045169,119.5832315146512,
2013-09-03,121.90587654403053,123.47125337157554,120.5095763525543,
2013-09-04,120.95042936995466,122.5018083254975,119.50756936632078,
2013-09-05,121.95222012061437,123.52165371063768,120.55346894837041,
2013-09-06,122.12323412564135,123.6971248085486,120.73014493322212,
2013-09-09,123.03516368148648,124.6257067887113,121.6824798464263,
2013-09-10,123.83084190015627,125.43616789831262,122.5134237122115,
2013-09-11,123.67932631539153,125.28382514545744,122.3523859002628,
2013-09-12,123.06114057257706,124.65710349443961,121.7026982239785,
2013-09-13,122.42300928796443,124.01010146443438,121.0323495133037,
2013-09-16,124.29669745795715,125.91643634534726,122.99202776988749,
2013-09-17,124.55769107399668,126.18343929157045,123.26310314197151,
2013-09-18,123.24482848619324,124.85049005300569,121.8857090523348,
2013-09-23,124.6361159482823,126.26653626378031,123.3405538425282,
2013-09-24,124.49573144572884,126.1255028737788,123.1911220566375,
2013-09-25,123.50668663280082,125.12169738305792,122.15289277053041,
2013-09-26,122.7084779368615,124.31189720015081,121.31492593795889,
2013-09-27,123.53418007796606,125.15298892815477,122.17700908195881,
2013-09-30,121.99785889245788,123.59278682855046,120.56664852605718,
2013-10-01,122.68891603022196,124.29698823821509,121.2874933806717,
2013-10-02,123.34737989916826,124.96808544244504,121.9744268886012,
2013-10-03,125.5894432953959,127.2493072017873,124.32056222430231,
2013-10-04,124.74187041360008,126.38923219174256,123.4301132425801,
2013-10-07,123.94794815545227,125.58370298352399,122.5962325760696,
2013-10-08,125.01340652211354,126.66869741169921,123.70985459131532,
2013-10-09,124.85969176287381,126.5140928941501,123.546456120519,
2013-10-11,125.41809048344987,127.08356619320674,124.129122104848,
2013-10-14,124.7518089812363,126.40777413709215,123.4287238341015,
2013-10-15,126.51963190722392,128.20707131358668,125.2788519355237,
2013-10-16,125.09338223658565,126.75847539723384,123.7818095488348,
2013-10-17,126.21864531864613,127.9044218661924,124.9585637591796,
2013-10-18,128.1368850764724,129.85685145925225,126.9676078511619,
2013-10-21,128.00400814817672,129.72345286663082,126.825793051598,
2013-10-22,128.24618587168902,129.97147617989353,127.0774125628313,
2013-10-23,128.05362053286143,129.77737203024236,126.8729832469381,
2013-10-24,127.51240191815556,129.22868264155872,126.3029297271485,
2013-10-25,125.78991830999213,127.47866502485694,124.494960283519,
2013-10-28,127.75550206741906,129.47937247578278,126.5530349310412,
2013-10-29,128.1601001562699,129.8925975131098,126.97496552984,
2013-10-30,128.94782897339067,130.6955149436966,127.7989326699164,
2013-10-31,128.5266255644936,130.26885411310852,127.3545821078705,
2013-11-01,128.37790484461124,130.11932858616586,127.1961394486277,
2013-11-04,129.32043958469893,131.0797451601707,128.1825834244065,
2013-11-05,127.63060694996697,129.3627114588103,126.4075530363457,
2013-11-06,127.71233327818612,129.4475641555638,126.4908311159531,
2013-11-07,128.10621703226957,129.84992865722572,126.9014610140275,
2013-11-08,127.07312569137399,128.8008546687798,125.8158573356287,
2013-11-11,125.78191751228292,127.48924791814574,124.4603967010082,
2013-11-12,125.55527210789303,127.26042381497726,124.22060401359481,
2013-11-13,124.05667418723836,125.73788223151692,122.6491003036442,
2013-11-14,124.4205111657133,126.10962240685157,123.027606876857,
2013-11-15,124.68276906753255,126.37805651450573,123.2998121378925,
2013-11-18,124.43933814993366,126.13213909382175,123.04261065426641,
2013-11-19,126.35374991476738,128.08112817818343,125.04517227693978,
2013-11-20,124.47709711397125,126.17391393151118,123.07743123441742,
2013-11-21,122.97762825756911,124.65039605382344,121.50601732564901,
2013-11-22,123.66105721176723,125.34721905796921,122.21868943923559,
2013-11-25,124.24278437505167,125.94062247970241,122.8251199073977,
2013-11-26,126.17667100237159,127.90953955142403,124.84771032345941,
2013-11-27,127.35748878654015,129.11249553665596,126.082611190576,
2013-11-28,127.73139544072829,129.49460834954095,126.47212162517889,
2013-11-29,127.86230868761325,129.6295226663423,126.60693726411772,
2013-12-02,127.41156872369774,129.17268508784397,126.13205814172981,
2013-12-03,127.44852229746738,129.2120051033842,126.1683761334151,
2013-12-04,127.95048067355917,129.72442049108935,126.69210336901591,
2013-12-05,126.86485918947932,128.62163926004965,125.5519356206868,
2013-12-06,126.91547142937782,128.67484920416587,125.60256359859501,
2013-12-09,128.84650508562996,130.64128138448822,127.6242726632763,
2013-12-10,128.71213571622354,130.50630717271852,127.48093108554039,
2013-12-11,129.0230124325238,130.824365269673,127.80448949577278,
2013-12-12,127.51565188366116,129.2923823153802,126.22183859069189,
2013-12-13,126.993523632139,128.7628538746617,125.67232933068419,
2013-12-16,126.37623353510088,128.13649466026814,125.0233009337673,
2013-12-17,127.74226217653688,129.5281399801115,126.4520768433308,
2013-12-18,126.6381277530475,128.4063927644524,125.2928270339884,
2013-12-19,127.7348922161484,129.5240989613719,126.4395177030756,
2013-12-20,128.0042644294437,129.79993144149822,126.7194063064901,
2013-12-23,129.13450744057974,130.9517958247323,127.9018520648741,
2013-12-24,128.2690295241801,130.0728214913477,126.9920617037778,
2013-12-25,128.59144623113923,130.40265560297303,127.32759859294012,
2013-12-26,129.15195921218262,130.97480011765052,127.9128145044409,
2013-12-27,129.9819658348434,131.8212284983311,128.780818756916,
2013-12-30,131.1576038265762,133.01945797709826,130.0118137079295,
2013-12-31,131.07393687969656,132.93608183796186,129.9215261729144,
2014-01-02,130.46165836779207,132.3147087097903,129.2766182051874,
2014-01-03,128.93000225423393,130.75765280691994,127.66788733504998,
2014-01-06,128.8896544335547,130.71833521366455,127.6231490883599,
2014-01-07,128.47387307657502,130.29692467568321,127.18489331925528,
2014-01-08,129.36097787263867,131.20152012053939,128.112392924058,
2014-01-09,128.0836583647228,129.9032617494568,126.77110363552791,
2014-01-10,128.80034181546083,130.63441469372214,127.5197707630985,
2014-01-13,129.4384999494876,131.28567729386634,128.186322082654,
2014-01-14,129.7024870006876,131.55612331760332,128.4606635709468,
2014-01-15,131.23126113232965,133.11396699287917,130.0617566938613,
2014-01-16,132.02199864910347,133.92064457407864,130.8890991878261,
2014-01-17,132.33813412010923,134.2442391840058,131.2184362391428,
2014-01-20,132.6850413038436,134.59916966413888,131.5801139022522,
2014-01-21,131.3521763884989,133.24415991357696,130.1786762788209,
2014-01-22,132.62825650064377,134.54495676620388,131.5154673708164,
2014-01-23,132.62996369589212,134.5484907908556,131.5147449409016,
2014-01-24,133.17237338378976,135.10247463609326,132.0817120002145,
2014-01-27,130.7452544454789,132.63343405144184,129.5320434614427,
2014-02-05,128.23232387336213,130.07713753594413,126.8953429703419,
2014-02-06,129.04364450950828,130.9047593822699,127.74305314149758,
2014-02-07,130.2798605695885,132.16496699836276,129.0365487442042,
2014-02-10,129.83226814214171,131.7110741425482,128.5647909426343,
2014-02-11,131.2567421516927,133.1630109767291,130.05616131138,
2014-02-12,132.96421702899585,134.90317034248716,131.8455022185261,
2014-02-13,131.58762243313888,133.5034341611748,130.3983013375315,
2014-02-14,133.21692132911062,135.16406409969738,132.1057538076763,
2014-02-17,133.6273219847489,135.58372888622964,132.5341284620337,
2014-02-18,133.80656081456547,135.76803950588513,132.7198071200466,
2014-02-19,133.70258481987383,135.66398222931346,132.6080879606404,
2014-02-20,133.29359864451516,135.2493555111431,132.1761472428456,
2014-02-21,134.17786840503996,136.15155942313058,133.1021167927908,
2014-02-24,133.84741030215747,135.81688453554398,132.7525501875221,
2014-02-25,134.7485089233947,136.73626976762526,133.6963761423531,
2014-02-26,135.26470998513668,137.26374983786172,134.2361088054425,
2014-02-27,135.604018796879,137.61111353669068,134.5900584499605,
2014-03-03,135.66385904155928,137.67388932476177,134.6503641921003,
2014-03-04,135.0468864861163,137.04742462138512,133.9995752813044,
2014-03-05,137.29473705321635,139.33846239685147,136.3594749277772,
2014-03-06,139.69091453702947,141.7807632981769,138.877671830308,
2014-03-07,140.49761955910353,142.60430681568798,139.7242359490521,
2014-03-10,139.56631552671655,141.6576410147225,138.7412236146267,
2014-03-11,140.30306930793003,142.40995271246334,139.5140710319108,
2014-03-12,139.30953354025053,141.39987754728872,138.4656932698951,
2014-03-13,141.9044981788029,144.0449813793983,141.1951437943377,
2014-03-14,141.51063306596973,143.64569922944233,140.7775825294517,
2014-03-17,140.70293946408478,142.82487250394078,139.9243685996191,
2014-03-18,140.89795630258635,143.02543108673507,140.1270208119071,
2014-03-19,140.02657711994482,142.1397142582818,139.2070384358288,
2014-03-20,138.74384806525637,140.83498375014148,137.8546806228881,
2014-03-21,138.94189715582027,141.0386027631358,138.0603817081377,
2014-03-24,139.3034007335918,141.40873181533266,138.438061819647,
2014-03-25,140.8141350847881,142.9495883670743,140.025378210366,
2014-03-26,142.4588909220954,144.62707960968632,141.7548199157072,
2014-03-27,142.5698111408757,144.74201339677367,141.8689615462118,
2014-03-28,142.45437430973195,144.626339512706,141.7446411509906,
2014-03-31,143.26094661479115,145.45001734995202,142.5917249529051,
2014-04-01,144.80898001496797,147.02918335423084,144.2207408071043,
2014-04-02,145.79989325903864,148.04078919697483,145.2629978520885,
2014-04-03,144.27754469956471,146.4916312709909,143.65495879429,
2014-04-07,143.9226485728683,146.1319834553828,143.2781365626738,
2014-04-08,144.92103392771742,147.15120977291812,144.3278547917455,
2014-04-09,145.59531606585588,147.84023722703813,145.0361237805648,
2014-04-10,146.4382354591673,148.70113471455687,145.9224615634817,
2014-04-11,146.3706660167091,148.63426583891388,145.8483894905385,
2014-04-14,145.73137502588807,147.9848028676216,145.1712934484777,
2014-04-15,146.95256223218098,149.23121176543697,146.4567195822788,
2014-04-16,146.03795955592366,148.30117525025608,145.4890853010774,
2014-04-17,146.21055691429862,148.47904163496383,145.6683495470541,
2014-04-18,147.51100540533054,149.80629665261876,147.0375833626108,
2014-04-21,147.21740111368246,149.50907995864247,146.7249526590379,
2014-04-22,148.00952771256252,150.3183593762726,147.5580877025415,
2014-04-23,147.48781860427752,149.78866546711896,147.0046814683145,
2014-04-24,147.82473842060006,150.1340411842472,147.3574185718989,
2014-04-25,145.71182248618013,147.9826567729576,145.1256963104811,
2014-04-28,147.56429200666165,149.87260498249353,147.0769434956429,
2014-04-29,148.2571898693108,150.58081391653744,147.8053710263686,
2014-04-30,146.62040674901357,148.91459518703792,146.0755470137955,
2014-05-02,148.20553866676045,150.532189048357,147.7452046373005,
2014-05-05,148.25185676457232,150.5814086568195,147.7912641589908,
2014-05-06,148.5468155467039,150.884063192092,148.0997552587543,
2014-05-07,148.52641636214565,150.8652846568832,148.0753922427841,
2014-05-08,149.44290593241683,151.8014920889461,149.0400647816442,
2014-05-09,148.67675801258517,151.02255907678875,148.228412785212,
2014-05-12,147.53918329325552,149.86501871713335,147.0251453866348,
2014-05-13,148.40297644923177,150.74751272335018,147.9337907199342,
2014-05-14,150.1360313483827,152.51616365688335,149.7605483176893,
2014-05-15,149.8631077984076,152.23997884985744,149.469482283135,
2014-05-16,150.1495286655929,152.53399519119745,149.7690748160536,
2014-05-19,149.6769044425332,152.0542220075142,149.2671641415678,
2014-05-20,149.11219553790826,151.4805674018121,148.6681629619931,
2014-05-21,148.70041908173351,151.06280913210307,148.2307115004,
2014-05-22,150.44461080765342,152.8429719149115,150.0692285329714,
2014-05-23,150.5778753626986,152.98087589222402,150.2070961684372,
2014-05-26,151.1386714211198,153.55466361161587,150.7965342092037,
2014-05-27,152.11449690790454,154.5516227278759,151.8246006997257,
2014-05-28,153.2582242585778,155.7198245104286,153.0305051958595,
2014-05-29,151.5919975776728,154.02301447330922,151.2667521874021,
2014-05-30,150.75134710805474,153.16795455875615,150.3759286850383,
2014-06-03,152.7124182557833,155.16953374715783,152.4448307234478,
2014-06-04,152.96403885731584,155.42817084479324,152.7078493658891,
2014-06-05,153.46452895801937,155.94058309810305,153.2339550548096,
2014-06-06,153.3597640558462,155.83583671652696,153.1202807837835,
2014-06-09,154.0912804985417,156.58385484994088,153.8906985329931,
2014-06-10,154.95306034757513,157.46474202013962,154.7990726468913,
2014-06-11,155.28843167944476,157.8088469553414,155.1508356577915,
2014-06-12,154.50071380013478,157.00765295605973,154.3147858107059,
2014-06-13,154.19879116984575,156.70185326918087,153.9925967251745,
2014-06-16,154.27658434635643,156.7832781748065,154.0719019904245,
2014-06-17,155.6005374510736,158.13557029955854,155.4690996967011,
2014-06-18,156.47051082219602,159.02493474045892,156.3865290648742,
2014-06-19,157.39788067670105,159.97287917296003,157.3649764694837,
2014-06-20,156.19499626083396,158.7481841248377,156.0890423151367,
2014-06-23,155.17612727112905,157.7111633165157,155.0083332454156,
2014-06-24,155.001017408031,157.53467489161952,154.8201895055161,
2014-06-25,155.6260198485977,158.17422681363638,155.4782172401011,
2014-06-26,157.27224207321942,159.85540903296499,157.2169616729583,
2014-06-27,156.92617109841018,159.50455675177867,156.8477272986486,
2014-06-30,158.6382685530419,161.25304476442676,158.656975293546,
2014-07-01,160.70940771141105,163.3678987748526,160.8477247796533,
2014-07-02,163.18548586412683,165.89600439859052,163.4694773742052,
2014-07-03,164.23597959965224,166.9699153628414,164.5806410815614,
2014-07-04,165.27610289716387,168.03329865302234,165.681174546552,
