Date,Ridge Simulated 00757 TW (Original),Ridge Simulated 00757 TW (Bootstrap),Mag 5 Index,Actual 00757 TW
2011-09-26,151.6545497858209,153.7153888794913,154.6734269719575,
2011-09-27,151.6526433225864,153.74675927266384,153.1229829514961,
2011-09-28,151.57248434196185,153.7139673923609,150.6966506960628,
2011-09-29,151.1579009136123,153.40675483267827,144.6098678243216,
2011-09-30,151.0820428651989,153.37735152967718,142.3619200542272,
2011-10-03,150.9736116123872,153.3211737136004,139.8034467400094,
2011-10-04,151.3487744027969,153.66210279479563,142.403874155217,
2011-10-05,151.8020459780495,154.0671319815078,145.8980324728363,
2011-10-06,152.1550553153011,154.3898537741005,148.3418587768665,
2011-10-07,152.03235571430662,154.32222562821008,145.5282008940163,
2011-10-10,152.31388415099312,154.58638045616306,147.1687284762069,
2011-10-11,152.39924875107258,154.68957042610705,146.6503788724553,
2011-10-12,152.74276751819096,155.00466838644772,148.9855008393975,
2011-10-13,153.17310338577525,155.39099674108016,152.3327722824058,
2011-10-14,153.56675686461594,155.7472104952636,155.3167207478098,
2011-10-17,153.57720526021876,155.7891498184748,153.9015224858657,
2011-10-18,153.68836331576748,155.91372168550527,153.6457896436414,
2011-10-19,153.39445538311557,155.7059243092692,148.8360375311971,
2011-10-20,153.4274194684791,155.76634695498745,147.7275594099702,
2011-10-21,153.72869606544143,156.04706327310993,149.583624664284,
2011-10-24,154.22542508404712,156.48818817198736,153.6670868162504,
2011-10-25,152.67753336366857,155.2501731673556,135.5837331677943,
2011-10-26,152.84523585446325,155.42134569916024,135.9385915384047,
2011-10-27,153.17625938918965,155.72683556855424,137.9641343442604,
2011-10-28,153.43288264353654,155.97118143094096,139.2389026882984,
2011-10-31,153.40256576749846,155.97967134911073,137.5520184051206,
2011-11-01,153.18526367301797,155.83435695320662,134.0044129846285,
2011-11-02,153.38258334438254,156.0300781652312,134.6463528624883,
2011-11-03,154.19176383705687,156.7289414361483,141.5774404911782,
2011-11-04,154.22461059600752,156.78952376216762,140.5200163043591,
2011-11-07,154.42930420980534,156.9914058461719,141.2562374340531,
2011-11-08,154.68110292074857,157.23204473796915,142.4885245122952,
2011-11-09,154.33618330540267,156.98209599737118,137.5271127308601,
2011-11-10,154.27752846483776,156.96747354917483,135.5779185945893,
2011-11-11,154.7211240191378,157.36604319769745,138.7154788725717,
2011-11-14,154.56528930810617,157.27155110114327,135.7722513634988,
2011-11-15,154.8178940970286,157.51310015907026,136.962604629162,
2011-11-16,154.5523262809528,157.3282781922447,132.9746666257193,
2011-11-17,154.24107115078795,157.10566841893333,128.6623213934015,
2011-11-18,154.23282933371746,157.13253819922727,127.31314729870759,
2011-11-21,154.17810708749295,157.12111011584955,125.5449395789164,
2011-11-22,154.25894149937508,157.22139737338912,125.0510985979826,
2011-11-23,154.06702828020607,157.09686086746757,122.06653245919298,
2011-11-25,153.84743534889805,156.94939233776523,118.906393413665,
2011-11-28,154.51783770210358,157.53594866221462,123.72879071132562,
2011-11-29,154.56570713844843,157.6091728449613,122.9405177312827,
2011-11-30,154.9268113736721,157.9406892336711,125.0151809351591,
2011-12-01,155.22600051375537,158.221176737339,126.53900548465408,
2011-12-02,155.4728029446926,158.45851229250985,127.58385743802492,
2011-12-05,155.78147965494077,158.74686861275828,129.2189043940178,
2011-12-06,155.76401803781656,158.7664877999313,127.77821267137091,
2011-12-07,156.06439407858858,159.04808757787725,129.3316452047168,
2011-12-08,155.98458977069504,159.01637970626797,127.307355632157,
2011-12-09,156.24558534050516,159.2656129252636,128.4805315035116,
2011-12-12,156.3521543259909,159.38758964374065,128.2059300619334,
2011-12-13,156.27665425789473,159.3594846588353,126.2403439567249,
2011-12-14,156.1420129123568,159.2825706532465,123.7678109236747,
2011-12-15,156.1853428579458,159.35244633322546,122.933926495933,
2011-12-16,156.40324385560757,159.56637752355783,123.67380076934799,
2011-12-19,156.21445085353443,159.4447606738957,120.7732303945596,
2011-12-20,156.94516619789914,160.08188269375677,126.1297366784768,
2011-12-21,156.92208553960953,160.09713880409802,124.6736479781295,
2011-12-22,157.39777226331637,160.52385010376148,127.78585111016892,
2011-12-23,157.57545024359803,160.70478808263206,128.1648198017879,
2011-12-27,157.64516942305164,160.7967258104908,127.5413949750305,
2011-12-28,157.5594675121369,160.76047037068153,125.49879656454969,
2011-12-29,157.81503743779277,161.005787209132,126.58140525156752,
2011-12-30,157.90320079786304,161.11302765340773,126.1329714275109,
2012-01-03,158.31113644779072,161.48411192988982,128.6234444673475,
2012-01-04,158.80415114008065,161.9253356176396,131.9587453803113,
2012-01-05,159.02357938784414,162.14096776119743,132.732652819211,
2012-01-06,159.46545931614634,162.5400122278921,135.6549606535955,
2012-01-09,160.22690828050472,163.20229110865267,141.8284692525598,
2012-01-10,160.33828556215173,163.32900668503308,141.5464495665433,
2012-01-11,160.3533020032291,163.37637157404828,140.2977809420849,
2012-01-12,160.54111328473246,163.5661246893707,140.781950791156,
2012-01-13,160.71372243307536,163.74339234724442,141.1129771959926,
2012-01-17,160.89778281767647,163.93013368431787,141.5580007139541,
2012-01-18,161.50351917272883,164.46423451514,146.3085554572234,
2012-01-19,161.80768665512477,164.74994910839084,148.0111872219668,
2012-01-20,161.8704165985924,164.83690378766153,147.1991122096845,
2012-01-23,161.8748963148856,164.87590949837042,145.7906227647767,
2012-01-24,161.93677301814802,164.96220634498525,144.9817350109934,
2012-01-25,162.4133031999712,165.39006167453314,148.4508518339996,
2012-01-26,163.2663204205227,166.12771742530057,156.0509744330516,
2012-01-27,163.68917189100335,166.5112241084713,159.1439540808644,
2012-01-30,163.92224127705498,166.7386314437581,160.1542164216965,
2012-01-31,163.93034158515957,166.7810191079739,158.6611753281242,
2012-02-01,164.2649565723976,167.09204401086072,160.7967756796289,
2012-02-02,164.52609097509193,167.34265353721486,162.1240537650228,
2012-02-03,164.847425855298,167.6428050278682,164.1412498342625,
2012-02-06,165.02761767811822,167.82691898507662,164.5608436168116,
2012-02-07,165.20482719710722,168.00862064760835,164.9452336192109,
2012-02-08,165.38551715470624,168.19322473826014,165.3681105110287,
2012-02-09,165.7187227763518,168.50328215962247,167.5433820892308,
2012-02-10,165.72258757481865,168.5425621618122,165.9319721319767,
2012-02-13,165.81607897798193,168.65557145787935,165.3545079719854,
2012-02-14,166.1341585634508,168.95332893668356,167.3454163443952,
2012-02-15,166.1751337528576,169.02322965825712,166.1593306185657,
2012-02-16,166.52867001341642,169.3502277440834,168.561638556412,
2012-02-17,166.55534738180222,169.40845295478715,167.2017252801626,
2012-02-21,166.69782612314302,169.56195106813126,167.1750013800632,
2012-02-22,166.68420566634822,169.58707376884107,165.3685381124483,
2012-02-23,167.01028799628986,169.89168891445098,167.432202653251,
2012-02-24,167.07558628031265,169.98181101908636,166.5198523835896,
2012-02-27,167.1977775305272,170.1187708855673,166.2575046827215,
2012-02-28,167.56884502035845,170.46051989224586,168.8379461346249,
2012-02-29,167.71853250140268,170.6201881728615,168.8839177104856,
2012-03-01,167.9598546896634,170.8552764547016,169.9851005302413,
2012-03-02,168.1217464500574,171.0250664895728,170.1684515107968,
2012-03-05,167.85711549417158,170.84394336193998,165.4811009467213,
2012-03-06,167.8149053029528,170.84579813069683,163.3756589714739,
2012-03-07,167.96645934788305,171.00718303491757,163.4384527526674,
2012-03-08,168.38048831765218,171.38467346628056,166.4405453029509,
2012-03-09,168.61648290458388,171.61564650101263,167.4545142804136,
2012-03-12,168.68709476839354,171.7105399629347,166.5949133606335,
2012-03-13,169.12223051325833,172.10549022174695,169.8767291489963,
2012-03-14,169.3258086055007,172.30990463379464,170.5262182418529,
2012-03-15,169.68367447615188,172.6413085451949,172.9640143093717,
2012-03-16,169.82527063907267,172.79480789884326,172.8949643601223,
2012-03-19,170.2323915030745,173.16679311696538,175.9350139624768,
2012-03-20,170.40454322819397,173.34551821939053,176.2201175265782,
2012-03-21,170.71615720194075,173.63899856106516,178.1596951493681,
2012-03-22,170.76278936213882,173.71456175181126,176.9505576737534,
2012-03-23,170.95522519619868,173.91009712345726,177.4714266282791,
2012-03-26,171.35865059070366,174.27921629359358,180.5148371530818,
2012-03-27,171.5248027837704,174.4532185570949,180.7213977866552,
2012-03-28,171.58152967709452,174.5372580099882,179.6129498987959,
2012-03-29,171.5872937688921,174.5793947275849,177.9063380657229,
2012-03-30,171.7336522655271,174.73722863328015,177.8728755069177,
2012-04-02,171.97053596799523,174.96958480437513,178.9111852013664,
2012-04-03,172.10197821684156,175.1152296132011,178.6965906962813,
2012-04-04,171.9594680300716,175.035456856555,175.2637921584677,
2012-04-05,172.22511216211765,175.29162441738427,176.6199694694027,
2012-04-09,172.22910412557917,175.3324666292369,174.9209769111404,
2012-04-10,172.0262525876889,175.20298801354508,170.8757386106559,
2012-04-11,172.1614066002022,175.35184912712901,170.7123527581249,
2012-04-12,172.5586487261464,175.71659308254686,173.5360581620447,
2012-04-13,172.42235918680893,175.6419820619181,170.2768465153024,
2012-04-16,172.23795250192543,175.52766266072533,166.5452121901819,
2012-04-17,172.91883287546398,176.1262779773733,172.5038880801725,
2012-04-18,173.0004325569408,176.231232540236,171.7225334734348,
2012-04-19,172.7852331429305,176.09166293800928,167.6244039828796,
2012-04-20,172.69814992118964,176.05760533033757,165.0146401006793,
2012-04-23,172.55263511239224,175.97533255597207,161.8177646976311,
2012-04-24,171.9850914649901,175.54474766034153,154.2991102441473,
2012-04-25,172.80897984844896,176.2622074664942,161.3494511854053,
2012-04-26,172.89756197882525,176.37304557251167,160.6933123326349,
2012-04-27,172.8938092468343,176.40773699519048,159.0659216575434,
2012-04-30,172.73599349534805,176.3152836460652,155.8591158675876,
2012-05-01,172.93538740185252,176.5176541701854,156.3668109499702,
2012-05-02,173.13196067668397,176.71773889539548,156.8445747328828,
2012-05-03,172.84166730495681,176.51590713874867,152.3450977576839,
2012-05-04,172.4522275596649,176.23197767856976,147.0012783489813,
2012-05-07,172.619964175772,176.40836268499964,147.1745956671369,
2012-05-08,172.74836260522653,176.55227937110146,146.9636479065363,
2012-05-09,172.93865523409488,176.74738844450346,147.3535885054668,
2012-05-10,172.99538470594982,176.83214870379146,146.4453025251259,
2012-05-11,173.42164885139164,177.2223645363411,149.133678284318,
2012-05-14,173.45532488567756,177.28816809944297,147.9879615613226,
2012-05-15,173.5231180383703,177.3821931051238,147.1813217276452,
2012-05-16,173.39558904417134,177.31474900958898,144.507741208513,
2012-05-17,173.19848606597108,177.18969874046667,141.2321953485635,
2012-05-18,173.16678968014583,177.20143383448104,139.5444207621138,
2012-05-21,173.8557500469324,177.80940301836407,144.5789433831152,
2012-05-22,173.82860105749486,177.82504039619604,142.895014154924,
2012-05-23,174.5176968305446,178.43308412432117,148.0262099476608,
2012-05-24,174.40329842570733,178.37670486400438,145.4693459251029,
2012-05-25,174.62660832017093,178.5996292653504,146.1533824747847,
2012-05-29,175.05748616447073,178.99423680579045,148.8421736350331,
2012-05-30,175.01083720143242,178.99400649160563,146.9232172869562,
2012-05-31,174.97425106066726,179.00209041530465,145.1242270586996,
2012-06-01,174.59415929572404,178.72587745435987,140.1634744766632,
2012-06-04,174.7886781732372,178.92520388843002,140.555522303901,
2012-06-05,175.05640490042057,179.18517038117875,141.6219767706272,
2012-06-06,175.60988819192588,179.68164283216333,145.3730257823329,
2012-06-07,175.64801701989643,179.75169272022933,144.2940065419291,
2012-06-08,176.08005981109883,180.14772442877697,146.9356663842776,
2012-06-11,175.93506374257169,180.06632802966757,144.1205669006222,
2012-06-12,176.27100140260174,180.3829459562844,145.8411315392694,
2012-06-13,176.3417010379213,180.4801069569948,145.0631694163663,
2012-06-14,176.39644858985113,180.5640927355754,144.140069159657,
2012-06-15,176.8620630968252,180.98817205546865,147.0801631013336,
2012-06-18,177.243342651469,181.34246036398343,149.2548000576617,
2012-06-19,177.67669624248802,181.73983539933852,151.9617377188313,
2012-06-20,177.85213223778257,181.92389833585602,152.1664949381887,
2012-06-21,177.63018746697816,181.77923260510508,148.5282808611489,
2012-06-22,177.99770670185893,182.12231453858485,150.5752382694479,
2012-06-25,177.84183622966432,182.032332381403,147.6022279878871,
2012-06-26,178.04642918743363,182.24068975406234,148.076424206334,
2012-06-27,178.32678871996325,182.51179878216456,149.2730332118639,
2012-06-28,178.39061509925014,182.60373475754568,148.4035706771885,
2012-06-29,179.0203147536209,183.16401697612795,152.9742958707967,
2012-07-02,179.14508105948784,183.30650065504557,152.6732812168883,
2012-07-03,179.60533446741914,183.7265848173595,155.6624357427004,
2012-07-05,180.18516663620392,184.24553479280473,159.9066746533739,
2012-07-06,180.13367914274687,184.24242600675464,157.8103057965017,
2012-07-09,180.24862932406566,184.37698732700028,157.3940528123459,
2012-07-10,180.20202073600245,184.37792802162164,155.3788680084106,
2012-07-11,180.28873180724892,184.48918538186203,154.6914980114462,
2012-07-12,180.39610499390767,184.6175746550843,154.2084742151083,
2012-07-13,180.736841269986,184.93911759205258,156.0127794195163,
2012-07-16,180.80283652995433,185.03335729283552,155.1168661390181,
2012-07-17,180.93663401242526,185.1837413616812,154.8878089255865,
2012-07-18,181.27693978243187,185.50506928879804,156.6857259379705,
2012-07-19,181.8456570244206,186.01538491131126,160.7909538921071,
2012-07-20,181.704543401813,185.938478673651,157.7960259538156,
2012-07-23,181.66626163516156,185.94663098552823,155.8609995001119,
2012-07-24,181.75589311070016,186.0606691718086,155.1931152961614,
2012-07-25,180.87299614755568,185.36918379956543,145.3429035248703,
2012-07-26,181.0684905500725,185.57093037084698,145.6940785567674,
2012-07-27,181.56469553385074,186.02189575586195,148.836811026344,
2012-07-30,181.73153159948444,186.19998969336123,148.9208382318268,
2012-07-31,182.12701012573348,186.56754628557027,151.1577903530939,
2012-08-01,182.10804688655017,186.5918063734652,149.4861111638231,
2012-08-02,182.22459038876525,186.72835982570405,149.0949318695999,
2012-08-03,182.59829627015037,187.07803262220872,151.1183054283611,
2012-08-06,182.97975921370272,187.4341507645968,153.2360228756095,
2012-08-07,183.2393738500567,187.6893694774606,154.1999174351934,
2012-08-08,183.40709097214315,187.86851498786947,154.2806495599075,
2012-08-09,183.62703015887604,188.09096072178946,154.8624720175516,
2012-08-10,183.83921695469553,188.30703019692035,155.3690555583347,
2012-08-13,184.00229658453162,188.48246913607986,155.400338156212,
2012-08-14,184.19507239225686,188.68255050101982,155.7168670160098,
2012-08-15,184.444390937922,188.92951266282344,156.5797199813526,
2012-08-16,184.80550943193808,189.26911294965802,158.5365708580655,
2012-08-17,185.04064335712263,189.50441178985196,159.2673464891998,
2012-08-20,185.27885431065744,189.7423035478255,160.0289054444397,
2012-08-21,185.45010023985958,189.9247849982246,160.1290882384055,
2012-08-22,185.72289926768082,190.1914105692735,161.2323383404955,
2012-08-23,185.66786647027917,190.18657554959816,159.0993683786852,
2012-08-24,185.8569205329805,190.38393763014108,159.3698571589567,
2012-08-27,186.05860561215013,190.59180787894107,159.7628112751075,
2012-08-28,186.27676823354642,190.8133727509495,160.316558879872,
2012-08-29,186.48485985467605,191.02664123450532,160.7704627075873,
2012-08-30,186.32673164068044,190.93654737019017,157.6461736880257,
2012-08-31,186.56401330372458,191.17409502487453,158.3749038360196,
2012-09-04,186.48450951932332,191.14915876057412,156.047968560815,
2012-09-05,186.48823758981138,191.19320292495857,154.5412391202541,
2012-09-06,187.04484048149484,191.6955776292626,158.3147642981017,
2012-09-07,187.13970735764823,191.8152813632827,157.6612177669787,
2012-09-10,186.93673152404102,191.68808965270645,154.1793929213395,
2012-09-11,187.14579016557636,191.90252631267873,154.6180898346102,
2012-09-12,187.44795884483335,192.1942112243659,155.9386627459185,
2012-09-13,187.7734460484665,192.50526661148027,157.4891876952432,
2012-09-14,188.15093354588797,192.8594596852226,159.5528384431397,
2012-09-17,188.2428845436884,192.9770079730641,158.8606485383542,
2012-09-18,188.38447385465332,193.13574337818918,158.6480610580379,
2012-09-19,188.58579068536227,193.34403899690616,159.0092579976977,
2012-09-20,188.65481590187306,193.44269754428024,158.0977072364591,
2012-09-21,188.97835338829017,193.752419711827,159.630648067322,
2012-09-24,188.86804365351742,193.7024523447208,157.0021739304246,
2012-09-25,188.52047732914468,193.45559151873616,152.2129492920173,
2012-09-26,188.66258236373517,193.61497529681887,152.0120837053078,
2012-09-27,189.18041582179399,194.08616706194013,155.2987680389951,
2012-09-28,189.13417670261717,194.08938042621898,153.3352274716506,
2012-10-01,189.2202277107286,194.20238301127384,152.6111966829662,
2012-10-02,189.40834852164298,194.4001358262732,152.8286937407219,
2012-10-03,189.93613262118677,194.8797959877391,156.207296017648,
2012-10-04,190.27916533303727,195.20616904467414,157.8858427422019,
2012-10-05,190.2525001182681,195.2258658831366,156.0755009488009,
2012-10-08,190.46861324918927,195.44703686528527,156.5510196621083,
2012-10-09,190.18773283356722,195.2557615746086,152.4119846961189,
2012-10-10,190.2401751851245,195.3411398483877,151.3820606107626,
2012-10-11,190.33933413779332,195.46533844654957,150.7813140078818,
2012-10-12,190.46379198493415,195.6105837655428,150.4106265445017,
2012-10-15,190.76513974094325,195.90277432288238,151.6391352987493,
2012-10-16,191.31313364356333,196.39978059232718,155.1436155371297,
2012-10-17,191.49478582624974,196.59267363260903,155.2854815325654,
2012-10-18,191.45554505392943,196.60220948281696,153.3913450220904,
2012-10-19,191.0330401606791,196.29334498537716,148.0894238616594,
2012-10-22,191.53591285477532,196.75322324368122,151.0976663208219,
2012-10-23,191.5289957671371,196.78963033745057,149.5428285356444,
2012-10-24,191.29715007593683,196.63910047408933,146.0298480291945,
2012-10-25,191.56239734665004,196.90172620934166,146.8943554410145,
2012-10-26,192.0360144897256,197.33756206245744,149.6052488720819,
2012-10-31,192.4359070054814,197.71214113010458,151.6901733333066,
2012-11-01,192.8620084405573,198.1085097947239,154.0355940460525,
2012-11-02,192.72262402979575,198.03514406810322,151.2586462516226,
2012-11-05,193.14076049519164,198.4250159141202,153.5192650543433,
2012-11-06,193.34071791201129,198.63366397486942,153.8102106649459,
2012-11-07,193.04405292606378,198.4296705399109,149.6413065453399,
2012-11-08,192.89762168482005,198.35043589297123,146.883396052311,
2012-11-09,193.1448736706812,198.5985397201998,147.5763654167901,
2012-11-12,193.2161867345753,198.700394387789,146.735728930109,
2012-11-13,193.31070872180936,198.82158221182746,146.099968892726,
2012-11-14,193.33477103428535,198.8841958659003,144.8621344530346,
2012-11-15,193.34961625045312,198.93915803825104,143.5565421349251,
2012-11-16,193.43840093788535,199.05566307197597,142.8855706857583,
2012-11-19,194.19770410548807,199.7300387526462,147.9508569179602,
2012-11-20,194.33955855315267,199.89082413530488,147.716264617639,
2012-11-21,194.60284044750136,200.15264966980487,148.5368102444369,
2012-11-23,195.02760474009358,200.54880936635408,150.7792629509398,
2012-11-26,195.41006705840746,200.9098134721487,152.6691868556876,
2012-11-27,195.56643913237502,201.08288296483926,152.5485786558288,
2012-11-28,195.7669082959191,201.2926632883678,152.8198472862767,
2012-11-29,195.97655387231075,201.51012153530905,153.1717003957098,
2012-11-30,196.0851998296243,201.6436450721724,152.6216277447604,
2012-12-03,195.94756577298787,201.57236396189919,149.9058330023974,
2012-12-04,196.51075462694166,202.08401001517484,153.3730011639236,
2012-12-05,196.10569990460496,201.7903362777997,148.3187552524115,
2012-12-06,196.5657205547795,202.21633811581953,150.8380692364664,
2012-12-07,196.4487458243648,202.16232716361145,148.3350781151355,
2012-12-10,196.64294253268437,202.36726121602294,148.536894232536,
2012-12-11,197.0715300017262,202.76728026538976,150.7738420252332,
2012-12-12,197.394814258073,203.07971314614943,152.1063890204655,
2012-12-13,197.43168620035755,203.15390339572127,150.9250861329868,
2012-12-14,197.0892348155594,202.91237591277223,146.4984439070521,
2012-12-17,197.54065406637966,203.33166690417528,148.8928561764843,
2012-12-18,197.98753710471937,203.74718905382178,151.2777621656621,
2012-12-19,197.9646800545084,203.77181660312417,149.5853930390213,
2012-12-20,198.08176019710592,203.9129422529589,149.1112577093778,
2012-12-21,198.0119440864062,203.8984981258528,147.0442398501222,
2012-12-24,198.07531914347635,203.994963646086,146.1245468944416,
2012-12-26,198.1356957764327,204.08896042805216,145.1853276595153,
2012-12-27,198.3836179972445,204.33920825732392,145.8195136195906,
2012-12-28,198.3752151104469,204.37598726487053,144.3086939042154,
2012-12-31,199.03926484418093,204.9729339153324,148.4445526407705,
2013-01-02,199.60602867641174,205.4887902182114,151.8317515968496,
2013-01-03,199.8962997677974,205.77447549396757,152.8485488155106,
2013-01-04,199.8701074938823,205.79675461252242,151.1116941297682,
2013-01-07,200.07633968697553,206.01257797044008,151.3920928008362,
2013-01-08,200.10416227096002,206.07988640948798,150.1344374908895,
2013-01-09,200.1976582777363,206.20191396560315,149.4464519551184,
2013-01-10,200.60497235148205,206.5853462922022,151.4465481172985,
2013-01-11,201.01203054303278,206.96858858621204,153.4639499837194,
2013-01-14,201.11141769272982,207.09569470832415,152.8081673159195,
2013-01-15,200.9479690147729,207.00392156509037,149.8989683451602,
2013-01-16,201.2457367609652,207.29633214417808,150.950344194053,
2013-01-17,201.46007523117117,207.51929802531785,151.2878152406451,
2013-01-18,201.61427353969472,207.69221743526828,151.108206161246,
2013-01-22,201.76707396090939,207.86401807245318,150.9158531013106,
2013-01-23,202.31351062864533,208.36375299092143,154.1147089830351,
2013-01-24,203.5987628376841,209.47835673701886,164.0433121342625,
2013-01-25,204.64124485944347,210.39033154247159,172.1834085888133,
2013-01-28,204.68541687272682,210.4721370526655,170.9029091723471,
2013-01-29,205.20423544657268,210.94861452762407,174.1805623121842,
2013-01-30,205.3535682501777,211.1179642045379,173.8989461565801,
2013-01-31,205.4694294945377,211.2595308829767,173.2938740940367,
2013-02-01,205.71126517765856,211.50588122148747,173.9033401771895,
2013-02-04,205.99054954803097,211.783416681562,174.8751396475675,
2013-02-05,206.36485653158593,212.13999363169367,176.7765944680462,
2013-02-06,206.92281542366752,212.6492359794291,180.5143335046681,
2013-02-07,207.03114313075375,212.784832454809,179.8026746431459,
2013-02-08,207.30186443355575,213.05544035048706,180.7042678412229,
2013-02-11,207.45669758356016,213.22978420991356,180.4515986464156,
2013-02-12,207.49040934395669,213.30349311965392,179.0004707727153,
2013-02-13,207.98226264217305,213.7580612291957,182.0922220296862,
2013-02-14,208.2905335913857,214.06007881980292,183.3701996034056,
2013-02-15,208.4358194453449,214.226696326774,183.0105772953407,
2013-02-19,208.89840900477176,214.65705401669783,185.8510505765724,
2013-02-20,208.50473852327775,214.3758032399835,180.0905652337966,
2013-02-21,208.51770351224565,214.43251437554434,178.4376924044132,
2013-02-22,208.55377567010876,214.5084588444608,177.0239808845448,
2013-02-25,208.45983278031403,214.47626228251053,174.3745910619699,
2013-02-26,208.91427631129568,214.90030110353325,177.0016283211497,
2013-02-27,209.17863338715955,215.16625748389964,177.8034225896687,
2013-02-28,209.53801487951753,215.51129884934812,179.5337605283771,
2013-03-01,209.6239323486008,215.62894087021937,178.5943242052127,
2013-03-04,209.3775480016466,215.47012942687397,174.4689998684772,
2013-03-05,209.8056276742189,215.87253372272846,176.8240953110157,
2013-03-06,210.00511394891183,216.08478100168162,176.9884388735834,
2013-03-07,210.21047642154804,216.30196855442065,177.2077061025692,
2013-03-08,210.55603689168362,216.63585743433953,178.7808874142705,
2013-03-11,210.61032306490094,216.7274452448358,177.5364327119167,
2013-03-12,210.7949529157397,216.92753352745916,177.5510234392169,
2013-03-13,211.43084172373156,217.5031328829176,181.9526497083087,
2013-03-14,211.59014034370665,217.68226563830305,181.7117923366845,
2013-03-15,211.65576750034876,217.7835102856437,180.5548596845958,
2013-03-18,211.89758676601275,218.03139628470186,181.1185710683575,
2013-03-19,211.90836293897615,218.08707734058044,179.4330417761184,
2013-03-20,212.22875345981112,218.40045420401992,180.7536639830159,
2013-03-21,212.30223219850015,218.5084027265773,179.6768351718801,
2013-03-22,212.59104804325057,218.79561219853,180.686562235694,
2013-03-25,212.72786222953513,218.95636800250992,180.2211184213122,
2013-03-26,213.30443025515663,219.4831422435437,184.0455418909298,
2013-03-27,213.40417907456404,219.6131772349409,183.202995409098,
2013-03-28,213.5266646102955,219.7621732755608,182.5858942151205,
2013-04-01,213.20503734164697,219.54148668982447,177.6942906508847,
2013-04-02,213.11796975041477,219.51600632994763,175.1190797881183,
2013-04-03,212.94688507917985,219.42049734260692,171.8046831924532,
2013-04-04,213.0143592923528,219.5237390049101,170.723889407857,
2013-04-05,213.07157536197948,219.61846148206646,169.556395682775,
2013-04-08,213.2490519134123,219.8134579289033,169.4857492416783,
2013-04-09,213.80908766967482,220.32734105292263,172.9164486843838,
2013-04-10,214.0888988134348,220.60773003975288,173.7856153305166,
2013-04-11,214.46827491509572,220.9711274177901,175.5849563165321,
2013-04-12,214.56216723208246,221.09671047952872,174.7215716199591,
2013-04-15,214.61374947577926,221.18706996027447,173.4708550029011,
2013-04-16,214.96598954517648,221.5280339012769,175.0056630342479,
2013-04-17,214.3625403383194,221.07238641948612,167.7985782165189,
2013-04-18,214.0435327843398,220.85362041501205,163.3369569526522,
2013-04-19,214.2566445842577,221.07877196426537,163.5724611441229,
2013-04-22,215.1115471567068,221.83933550599585,169.4960436389136,
2013-04-23,217.176316707921,223.60752417797323,187.1779586956839,
2013-04-24,217.49958385972175,223.92459757248244,188.5051852569244,
2013-04-25,217.6287654566476,224.08013675537384,187.9130955580109,
2013-04-26,217.89742119485632,224.3518518400494,188.697722508392,
2013-04-29,218.30364970855612,224.7381524840614,190.8522014122192,
2013-04-30,218.64388523748838,225.0695568774186,192.3591444423807,
2013-05-01,218.57736371959,225.062391679411,189.7971895172381,
2013-05-02,219.01279220165915,225.47316942053106,192.2442092155949,
2013-05-03,219.21152475654443,225.68694048998987,192.3275384144716,
2013-05-06,219.50875876292204,225.98276863409944,193.3984792488478,
2013-05-07,219.4388380947787,225.97296296133783,190.7915221973196,
2013-05-08,219.87474981755645,226.38437616550257,193.2389794441553,
2013-05-09,220.3084154400135,226.79394782135512,195.6862430559857,
2013-05-10,220.60102650299504,227.08614081812547,196.713615443988,
2013-05-13,221.17863840345495,227.61558510174999,200.67750202157399,
2013-05-14,221.49944740551803,227.93133914151312,202.0127269831994,
2013-05-15,221.98780708120432,228.38654700885888,205.1141018309087,
2013-05-16,222.01534258189545,228.458391170126,203.3752601961445,
2013-05-17,222.3629225638266,228.7965791754478,204.99751315157687,
2013-05-20,222.6721556769977,229.10291141817734,206.22075331052406,
2013-05-21,222.80909175133687,229.26594347834703,205.6223918365676,
2013-05-22,222.58967095747076,229.13243365473997,201.3111358522719,
2013-05-23,222.63833800354718,229.22204349212555,199.8203856552585,
2013-05-24,222.96384158649084,229.54217168775116,201.1764799088662,
2013-05-28,222.67139954450133,229.3478117801091,196.2234098023322,
2013-05-29,222.92056254678036,229.60449476930478,196.7831585242264,
2013-05-30,223.8223445229269,230.40463561457716,204.0376196622776,
2013-05-31,224.09535814390372,230.68128281890017,204.85522622495859,
2013-06-03,224.14210647155258,230.7696268880146,203.31492969797668,
2013-06-04,224.4603669313845,231.08405626792864,204.59637531288476,
2013-06-05,224.42329867978876,231.10269935366466,202.1926497536131,
2013-06-06,224.3432932677762,231.08557549210536,199.3806138973145,
2013-06-07,224.78167258991806,231.50023821259916,201.8635821785785,
2013-06-10,224.91558306661238,231.66137576162257,201.2336620807488,
2013-06-11,224.73470102019948,231.56031033041108,197.4217284334939,
2013-06-12,224.58726844247607,231.48704756911997,194.0105047943638,
2013-06-13,225.24509077932726,232.08488843016855,198.6218530082756,
2013-06-14,225.36206638096994,232.23209137616413,197.8293362656459,
2013-06-17,226.2406759936393,233.01386473764003,204.7802731973342,
2013-06-18,226.47784213092427,233.26133278628376,205.1988104657776,
2013-06-19,226.6732685425218,233.47409229080145,205.1834662668989,
2013-06-20,226.27417205189553,233.19158010739275,199.1058411896022,
2013-06-21,226.20845997075247,233.18676622245582,196.4851037352941,
